"move_name","รายได้ค่าจอด","line_name","project_name","debit","credit","move_id","account_code","account_name","id","sequence_number","message_main_attachment_id","journal_id","company_id","payment_id","statement_line_id","tax_cash_basis_rec_id","tax_cash_basis_origin_move_id","auto_post_origin_id","secure_sequence_number","invoice_payment_term_id","partner_id","commercial_partner_id","partner_shipping_id","partner_bank_id","fiscal_position_id","currency_id","reversed_entry_id","invoice_user_id","invoice_incoterm_id","invoice_cash_rounding_id","create_uid","write_uid","sequence_prefix","access_token","name","ref","state","move_type","auto_post","inalterable_hash","payment_reference","qr_code_method","payment_state","invoice_source_email","invoice_partner_display_name","invoice_origin","incoterm_location","date","auto_post_until","invoice_date","invoice_date_due","delivery_date","send_and_print_values","narration","amount_untaxed","amount_tax","amount_total","amount_residual","amount_untaxed_signed","amount_tax_signed","amount_total_signed","amount_total_in_currency_signed","amount_residual_signed","quick_edit_total_amount","is_storno","always_tax_exigible","to_check","posted_before","is_move_sent","create_date","write_date","campaign_id","source_id","medium_id","team_id","stock_move_id","preferred_payment_method_id","recurring_ref","has_due","is_warning","merged_by_user_id","merged_invoice_list","consolidation_date","is_consolidated","ref_expenses","doc_ref","tax_id","branch","tax_no","customer_name","tax_date","vat_1","vat_2","vat_3","vat_4","vat_amount","vat_total","expense_sheet_id","chk_bill","period","pay_by_line_execute","wht_amount","partial_update_done","total_amount_inv","total_paid_amount","total_balance","subtain_vat_move_id","tax_paid","vendor_doc","sw_tax","payment_type","sequentax","sequengood","id","move_id","journal_id","company_id","company_currency_id","sequence","account_id","currency_id","partner_id","reconcile_model_id","payment_id","statement_line_id","statement_id","group_tax_id","tax_line_id","tax_group_id","tax_repartition_line_id","full_reconcile_id","account_root_id","product_id","product_uom_id","create_uid","write_uid","move_name","parent_state","ref","name","matching_number","display_type","date","invoice_date","date_maturity","discount_date","analytic_distribution","debit","credit","balance","amount_currency","tax_base_amount","amount_residual","amount_residual_currency","quantity","price_unit","price_subtotal","price_total","discount","discount_amount_currency","discount_balance","tax_tag_invert","reconciled","blocked","create_date","write_date","is_downpayment","cogs_origin_id","asset_category_id","asset_start_date","asset_end_date","asset_mrr","purchase_line_id","expense_id","select","fully_paid","paid_amount","unpaid_amount","partial_paid","hdinvoice_amt","pay_now_amount","account_code","bank_account_id","bank_name","cq_no","pay_date","paid_now_amount","partial_update_paid","line_balance_amt","asdwht","asdamtwht","pay_now_amount_sum","hdinvoice_amt_sum","paid_amount_sum","id","alias_id","sequence","partner_id","company_id","analytic_account_id","color","user_id","stage_id","last_update_id","create_uid","write_uid","access_token","privacy_visibility","rating_status","rating_status_period","last_update_status","date_start","date","name","label_tasks","task_properties_definition","description","active","allow_task_dependencies","allow_milestones","rating_active","rating_request_deadline","create_date","write_date","sale_line_id","allow_billable","description_plain","allow_timesheets","allocated_hours","timesheet_product_id","billing_type","sale_order_id","id","currency_id","company_id","group_id","root_id","create_uid","write_uid","code","account_type","internal_group","name","note","deprecated","include_initial_balance","reconcile","non_trade","create_date","write_date","cash_flow_type"
PV/2026/02/0005,#Created by: นาง วรัณชรี สัจจกุล,,"{""en_GB"": ""BU-5"", ""en_US"": ""BU-5""}",11070.00,0.00,410,"11010102","{""en_GB"": ""เงินสดPOS"", ""en_US"": ""เงินสดPOS""}",410,5,,11,1,,,,,,,,,,,,,134,,,,,2,2,PV/2026/02/,,PV/2026/02/0005,,posted,entry,no,,,,not_paid,,#Created by: นาง วรัณชรี สัจจกุล,,,2026-02-27,,,2026-02-27,,"",,0.00,0.00,19560.00,0.00,0.00,0.00,19560.00,19560.00,0.00,0.00,false,true,false,true,,2026-02-27 11:38:29.957,2026-02-27 11:38:35.012,,,,,,,,false,false,,,,,,,,"",PV/2026/02/0005,,2026-02-27,,,,,,,,,,false,,false,,,,,false,,,,,,902,410,11,1,134,100,513,134,,,,,,,,,,,49049,,,2,1,PV/2026/02/0005,posted,,,,product,2026-02-27,,,,"{""5"": 100.0}",11070.00,0.00,11070.00,11070.00,,11070.00,11070.00,1.00,0.00,0.00,0.00,0.00,0.00,,false,false,false,2026-02-27 11:38:29.957,2026-03-01 07:56:48.261,,,,,,0.000,,,,,,,,19560.00,,,,,,,,false,,,,0.0,19560.0,19560.0,81,84,10,,,5,,2,1,,2,1,,portal,stage,monthly,to_define,,,"{""en_GB"": ""BU-5"", ""en_US"": ""BU-5""}","{""en_GB"": ""Tasks"", ""en_US"": ""Tasks""}","",<p>ธุรกิจเติมเงิน: Parking Top Up</p>,true,false,true,false,2025-09-08 23:54:16.949,2025-08-09 23:54:16.168,2025-08-11 21:00:33.410,,true,ธุรกิจเติมเงิน: Parking Top Up,true,,,not_billable,,513,,1,,49049,2,2,"11010102",asset_cash,asset,"{""en_GB"": ""เงินสดPOS"", ""en_US"": ""เงินสดPOS""}",,false,true,false,false,2025-08-08 06:48:07.660,2025-08-08 06:48:07.660,
PV/2026/02/0005,#Created by: นาง วรัณชรี สัจจกุล,,"{""en_GB"": ""BU-5"", ""en_US"": ""BU-5""}",8490.00,0.00,410,"11010201","{""en_GB"": ""เงินฝากกระแสรายวัน ธ.ไทยพาณิชย"", ""en_US"": ""เงินฝากกระแสรายวัน ธ.ไทยพาณิชย""}",410,5,,11,1,,,,,,,,,,,,,134,,,,,2,2,PV/2026/02/,,PV/2026/02/0005,,posted,entry,no,,,,not_paid,,#Created by: นาง วรัณชรี สัจจกุล,,,2026-02-27,,,2026-02-27,,"",,0.00,0.00,19560.00,0.00,0.00,0.00,19560.00,19560.00,0.00,0.00,false,true,false,true,,2026-02-27 11:38:29.957,2026-02-27 11:38:35.012,,,,,,,,false,false,,,,,,,,"",PV/2026/02/0005,,2026-02-27,,,,,,,,,,false,,false,,,,,false,,,,,,903,410,11,1,134,100,514,134,,,,,,,,,,,49049,,,2,1,PV/2026/02/0005,posted,,,,product,2026-02-27,,,,"{""5"": 100.0}",8490.00,0.00,8490.00,8490.00,,8490.00,8490.00,1.00,0.00,0.00,0.00,0.00,0.00,,false,false,false,2026-02-27 11:38:29.957,2026-03-01 07:56:48.261,,,,,,0.000,,,,,,,,19560.00,,,,,,,,false,,,,0.0,19560.0,19560.0,81,84,10,,,5,,2,1,,2,1,,portal,stage,monthly,to_define,,,"{""en_GB"": ""BU-5"", ""en_US"": ""BU-5""}","{""en_GB"": ""Tasks"", ""en_US"": ""Tasks""}","",<p>ธุรกิจเติมเงิน: Parking Top Up</p>,true,false,true,false,2025-09-08 23:54:16.949,2025-08-09 23:54:16.168,2025-08-11 21:00:33.410,,true,ธุรกิจเติมเงิน: Parking Top Up,true,,,not_billable,,514,,1,,49049,2,2,"11010201",asset_cash,asset,"{""en_GB"": ""เงินฝากกระแสรายวัน ธ.ไทยพาณิชย"", ""en_US"": ""เงินฝากกระแสรายวัน ธ.ไทยพาณิชย""}",,false,true,false,false,2025-08-08 06:48:07.660,2025-08-08 06:48:07.660,
PV/2026/02/0005,#Created by: นาง วรัณชรี สัจจกุล,,"{""en_GB"": ""BU-5"", ""en_US"": ""BU-5""}",0.00,18280.37,410,"41020200","{""en_GB"": ""รายได้ค่าที่จอดรถ"", ""en_US"": ""รายได้ค่าที่จอดรถ""}",410,5,,11,1,,,,,,,,,,,,,134,,,,,2,2,PV/2026/02/,,PV/2026/02/0005,,posted,entry,no,,,,not_paid,,#Created by: นาง วรัณชรี สัจจกุล,,,2026-02-27,,,2026-02-27,,"",,0.00,0.00,19560.00,0.00,0.00,0.00,19560.00,19560.00,0.00,0.00,false,true,false,true,,2026-02-27 11:38:29.957,2026-02-27 11:38:35.012,,,,,,,,false,false,,,,,,,,"",PV/2026/02/0005,,2026-02-27,,,,,,,,,,false,,false,,,,,false,,,,,,904,410,11,1,134,100,824,134,,,,,,,,,,,52049,,,2,1,PV/2026/02/0005,posted,,,,product,2026-02-27,,,,"{""5"": 100.0}",0.00,18280.37,-18280.37,-18280.37,,-18280.37,-18280.37,1.00,0.00,0.00,0.00,0.00,0.00,,false,false,false,2026-02-27 11:38:29.957,2026-03-01 07:56:48.261,,,,,,0.000,,,,,,,,19560.00,,,,,,,,false,,,,0.0,19560.0,19560.0,81,84,10,,,5,,2,1,,2,1,,portal,stage,monthly,to_define,,,"{""en_GB"": ""BU-5"", ""en_US"": ""BU-5""}","{""en_GB"": ""Tasks"", ""en_US"": ""Tasks""}","",<p>ธุรกิจเติมเงิน: Parking Top Up</p>,true,false,true,false,2025-09-08 23:54:16.949,2025-08-09 23:54:16.168,2025-08-11 21:00:33.410,,true,ธุรกิจเติมเงิน: Parking Top Up,true,,,not_billable,,824,,1,,52049,2,2,"41020200",income,income,"{""en_GB"": ""รายได้ค่าที่จอดรถ"", ""en_US"": ""รายได้ค่าที่จอดรถ""}",,false,false,true,false,2025-08-09 22:44:11.304,2025-08-09 22:44:26.204,
PV/2026/02/0005,#Created by: นาง วรัณชรี สัจจกุล,,"{""en_GB"": ""BU-5"", ""en_US"": ""BU-5""}",0.00,1279.63,410,"21060500","{""en_GB"": ""ภาษีขาย"", ""en_US"": ""ภาษีขาย""}",410,5,,11,1,,,,,,,,,,,,,134,,,,,2,2,PV/2026/02/,,PV/2026/02/0005,,posted,entry,no,,,,not_paid,,#Created by: นาง วรัณชรี สัจจกุล,,,2026-02-27,,,2026-02-27,,"",,0.00,0.00,19560.00,0.00,0.00,0.00,19560.00,19560.00,0.00,0.00,false,true,false,true,,2026-02-27 11:38:29.957,2026-02-27 11:38:35.012,,,,,,,,false,false,,,,,,,,"",PV/2026/02/0005,,2026-02-27,,,,,,,,,,false,,false,,,,,false,,,,,,905,410,11,1,134,100,716,134,,,,,,,,,,,50049,,,2,1,PV/2026/02/0005,posted,,,,product,2026-02-27,,,,"{""5"": 100.0}",0.00,1279.63,-1279.63,-1279.63,,-1279.63,-1279.63,1.00,0.00,0.00,0.00,0.00,0.00,,false,false,false,2026-02-27 11:38:29.957,2026-03-01 07:56:48.261,,,,,,0.000,,,,,,,,19560.00,,,,,,,,false,,,,0.0,19560.0,19560.0,81,84,10,,,5,,2,1,,2,1,,portal,stage,monthly,to_define,,,"{""en_GB"": ""BU-5"", ""en_US"": ""BU-5""}","{""en_GB"": ""Tasks"", ""en_US"": ""Tasks""}","",<p>ธุรกิจเติมเงิน: Parking Top Up</p>,true,false,true,false,2025-09-08 23:54:16.949,2025-08-09 23:54:16.168,2025-08-11 21:00:33.410,,true,ธุรกิจเติมเงิน: Parking Top Up,true,,,not_billable,,716,,1,,50049,2,2,"21060500",liability_current,liability,"{""en_GB"": ""ภาษีขาย"", ""en_US"": ""ภาษีขาย""}",,false,true,true,false,2025-08-08 06:48:07.660,2025-08-12 06:02:46.212,
